,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
2559,98835,Male,Loyal Customer,65,Personal Travel,Eco,444,1,5,1,3,1,4,4,4,3,5,5,4,4,4,146,143
2560,98495,Female,Loyal Customer,40,Business travel,Business,402,2,2,2,2,5,5,5,5,5,5,5,3,5,5,0,0
2561,20134,Male,Loyal Customer,25,Personal Travel,Eco,416,3,3,3,4,3,3,3,3,1,1,3,1,3,3,34,16
2562,4240,Female,Loyal Customer,41,Business travel,Business,3107,2,2,2,2,5,5,4,4,4,4,4,3,4,3,0,0
2563,69987,Female,Loyal Customer,52,Business travel,Business,2134,4,4,4,4,4,5,4,5,5,5,5,4,5,3,0,0
2564,104572,Female,Loyal Customer,43,Business travel,Business,369,2,1,2,2,5,5,5,2,2,2,2,4,2,4,0,0
2565,792,Female,Loyal Customer,41,Business travel,Business,158,1,1,3,1,4,4,5,4,4,4,4,3,4,4,0,0
2566,125206,Female,Loyal Customer,22,Business travel,Business,251,0,0,0,3,2,2,2,2,1,1,5,3,4,2,0,3
2567,120869,Female,Loyal Customer,31,Business travel,Business,2523,1,1,1,1,4,4,4,4,4,4,4,4,4,4,5,0
2568,43870,Female,disloyal Customer,39,Business travel,Eco,114,3,3,3,3,4,3,5,4,3,2,4,4,5,4,6,0
2569,123464,Male,Loyal Customer,58,Business travel,Business,2296,4,4,4,4,5,5,5,4,3,5,4,5,4,5,9,15
2570,127741,Female,Loyal Customer,45,Business travel,Business,3784,2,4,4,4,5,4,4,2,2,2,2,4,2,2,0,8
2571,117908,Female,disloyal Customer,23,Business travel,Business,365,0,4,0,3,1,0,1,1,5,2,4,3,5,1,9,0
2572,27644,Female,Loyal Customer,35,Personal Travel,Eco Plus,937,2,5,2,2,2,2,2,2,5,5,4,4,5,2,1,3
2573,35279,Female,Loyal Customer,27,Business travel,Eco,1069,2,5,3,3,2,2,2,3,4,2,2,2,3,2,137,142
2574,31041,Male,Loyal Customer,28,Business travel,Business,641,2,2,2,2,5,5,5,5,2,3,1,2,5,5,0,0
2575,79970,Female,Loyal Customer,48,Business travel,Eco,1076,4,1,1,1,4,3,4,4,4,4,4,1,4,4,5,15
2576,81735,Female,Loyal Customer,58,Business travel,Business,2572,2,2,2,2,5,5,5,3,3,4,3,3,3,5,0,0
2577,49333,Female,disloyal Customer,26,Business travel,Eco,308,2,0,2,4,4,2,4,4,3,2,4,5,3,4,4,0
2578,66496,Male,disloyal Customer,36,Business travel,Eco,447,3,4,4,4,2,4,2,2,1,1,4,4,4,2,70,62
2579,45361,Male,Loyal Customer,28,Personal Travel,Eco,150,1,4,1,1,1,1,1,1,4,3,4,5,5,1,0,0
2580,516,Male,Loyal Customer,57,Business travel,Business,247,5,5,5,5,4,5,5,3,3,4,3,3,3,4,0,0
2581,61978,Female,Loyal Customer,63,Personal Travel,Business,2475,4,1,4,3,4,3,2,2,2,4,2,1,2,3,0,0
2582,5431,Female,Loyal Customer,42,Business travel,Business,265,2,2,5,2,5,4,5,4,4,4,4,4,4,4,0,0
2583,76260,Male,Loyal Customer,60,Personal Travel,Eco Plus,1399,5,4,5,3,4,5,4,4,1,3,3,1,4,4,0,0
2584,124153,Male,disloyal Customer,25,Business travel,Business,1304,0,0,0,3,4,0,3,4,3,3,5,4,4,4,0,0
2585,16233,Male,Loyal Customer,39,Business travel,Business,2777,5,5,5,5,2,4,4,4,4,4,4,3,4,5,0,18
2586,32817,Male,Loyal Customer,58,Business travel,Eco,102,2,1,3,3,2,2,2,2,4,2,3,1,4,2,0,0
2587,49759,Male,disloyal Customer,38,Business travel,Eco,109,3,3,3,4,2,3,2,2,4,3,3,1,3,2,0,0
2588,84234,Male,Loyal Customer,69,Personal Travel,Eco,432,1,4,1,4,3,1,5,3,2,1,4,2,4,3,1,0
2589,46783,Male,Loyal Customer,40,Business travel,Business,3101,3,3,3,3,2,5,5,4,4,4,4,3,4,3,58,78
2590,63355,Female,Loyal Customer,53,Personal Travel,Eco,337,3,5,3,5,4,2,4,1,1,3,1,3,1,5,0,0
2591,84100,Male,Loyal Customer,70,Personal Travel,Eco Plus,932,4,2,4,4,3,4,3,3,1,4,3,4,3,3,18,38
2592,46727,Male,Loyal Customer,49,Personal Travel,Eco,141,2,4,2,3,4,2,4,4,2,2,3,3,3,4,60,55
2593,30133,Male,Loyal Customer,70,Personal Travel,Eco,31,2,5,0,4,4,0,4,4,3,5,5,3,4,4,0,0
2594,47539,Male,Loyal Customer,55,Personal Travel,Eco,558,4,4,4,3,2,4,3,2,4,3,5,4,2,2,0,0
2595,30127,Female,Loyal Customer,48,Personal Travel,Eco,183,4,2,4,4,4,4,3,4,4,4,3,1,4,3,0,0
2596,63484,Male,Loyal Customer,38,Personal Travel,Eco Plus,337,2,5,2,3,1,2,1,1,5,4,5,5,4,1,0,10
2597,63054,Female,Loyal Customer,43,Personal Travel,Eco,967,4,2,4,4,3,3,3,3,3,4,3,4,3,1,0,0
2598,124973,Male,disloyal Customer,54,Business travel,Eco,184,3,2,2,3,4,2,4,4,3,3,3,1,2,4,0,0
2599,77103,Male,Loyal Customer,52,Business travel,Eco,1481,3,2,1,2,3,3,3,3,1,1,3,1,4,3,0,0
2600,48181,Male,Loyal Customer,75,Business travel,Business,192,1,1,1,1,1,2,2,2,2,2,1,3,2,4,54,46
2601,82258,Female,Loyal Customer,41,Business travel,Business,1481,4,4,4,4,2,5,5,4,4,5,4,4,4,4,4,0
2602,28358,Female,disloyal Customer,25,Business travel,Eco Plus,867,1,4,2,4,1,2,1,1,2,1,3,3,3,1,0,0
2603,55828,Male,Loyal Customer,47,Business travel,Business,1416,5,5,5,5,3,4,4,5,5,5,5,5,5,4,0,0
2604,128637,Female,Loyal Customer,21,Personal Travel,Eco,679,4,4,4,5,5,4,5,5,4,5,5,4,5,5,0,0
2605,58693,Male,Loyal Customer,41,Personal Travel,Eco,299,3,4,3,5,4,3,4,4,3,2,5,3,4,4,0,0
2606,81156,Male,disloyal Customer,26,Business travel,Business,700,3,3,3,2,5,3,5,5,4,4,5,4,4,5,0,0
2607,75804,Male,Loyal Customer,48,Business travel,Eco Plus,813,1,4,4,4,1,1,1,1,1,3,4,2,3,1,0,0
2608,37713,Male,Loyal Customer,51,Personal Travel,Eco,972,3,4,3,1,2,3,2,2,3,4,4,4,5,2,0,0
2609,120942,Female,Loyal Customer,58,Business travel,Business,3011,5,5,5,5,3,4,4,5,5,5,5,3,5,3,0,0
2610,114121,Male,Loyal Customer,37,Personal Travel,Business,850,2,3,2,1,4,1,3,1,1,2,1,3,1,4,3,0
2611,56047,Male,Loyal Customer,36,Business travel,Business,2050,5,5,5,5,5,5,5,1,3,4,2,5,1,5,24,33
2612,118405,Male,Loyal Customer,31,Personal Travel,Business,451,2,5,3,4,5,3,5,5,4,1,2,3,5,5,63,68
2613,103901,Female,Loyal Customer,22,Business travel,Eco Plus,882,3,5,5,5,3,3,2,3,2,4,3,4,3,3,42,46
2614,99430,Male,Loyal Customer,37,Personal Travel,Eco,337,3,1,2,2,5,2,5,5,4,5,2,1,2,5,115,107
2615,20539,Male,disloyal Customer,25,Business travel,Eco,565,4,4,4,4,2,4,4,2,2,2,3,3,3,2,34,13
2616,92959,Male,Loyal Customer,51,Business travel,Business,1694,1,1,1,1,4,5,4,3,3,4,3,3,3,3,32,16
2617,47133,Male,Loyal Customer,25,Personal Travel,Business,679,3,4,3,3,2,3,2,2,3,5,5,4,5,2,0,0
2618,45394,Male,Loyal Customer,47,Business travel,Eco,1437,5,1,1,1,5,5,5,5,3,1,2,1,1,5,0,0
2619,6915,Female,Loyal Customer,27,Personal Travel,Eco,265,4,3,4,3,5,4,5,5,1,4,1,2,3,5,0,0
2620,119734,Male,Loyal Customer,43,Personal Travel,Eco,1303,2,4,2,2,1,2,1,1,3,4,4,3,4,1,1,11
2621,71526,Male,Loyal Customer,56,Business travel,Business,3954,3,2,5,2,1,4,3,3,3,3,3,3,3,2,0,0
2622,94972,Male,Loyal Customer,46,Business travel,Business,2138,0,0,0,3,2,5,1,4,4,4,1,1,4,2,0,0
2623,78435,Male,disloyal Customer,23,Business travel,Business,526,5,5,5,1,5,3,3,5,4,5,4,3,3,3,214,203
2624,79589,Male,disloyal Customer,27,Business travel,Business,762,4,4,4,4,1,4,1,1,4,2,5,5,4,1,0,0
2625,22867,Male,Loyal Customer,27,Personal Travel,Eco,147,2,4,2,3,3,2,1,3,4,3,5,3,5,3,0,0
2626,116452,Female,Loyal Customer,66,Personal Travel,Eco,296,2,4,2,5,5,5,5,4,4,2,5,3,4,5,16,6
2627,24280,Female,Loyal Customer,62,Personal Travel,Eco,170,2,3,2,1,3,4,2,3,3,2,3,1,3,1,0,0
2628,99133,Female,Loyal Customer,33,Personal Travel,Eco,237,2,5,2,3,3,2,3,3,3,4,5,3,5,3,0,0
2629,108471,Male,Loyal Customer,25,Personal Travel,Eco,1444,4,4,4,4,3,4,5,3,2,2,2,1,4,3,0,7
2630,127265,Female,Loyal Customer,29,Business travel,Eco,1107,3,4,3,4,3,3,3,3,1,3,3,3,3,3,0,0
2631,74998,Male,Loyal Customer,15,Personal Travel,Eco,2454,1,2,1,4,3,1,2,3,2,1,3,1,4,3,0,0
2632,48024,Female,Loyal Customer,36,Business travel,Eco,1384,4,3,3,3,4,4,4,4,3,3,2,3,4,4,82,72
2633,8807,Female,Loyal Customer,46,Business travel,Eco,552,3,4,4,4,4,4,4,3,3,3,3,2,3,3,0,10
2634,101969,Male,disloyal Customer,35,Business travel,Eco,804,1,0,0,1,2,0,2,2,4,2,3,1,5,2,0,1
2635,82369,Male,Loyal Customer,60,Business travel,Business,3015,3,3,3,3,2,4,5,4,4,4,4,5,4,4,15,33
2636,109196,Female,Loyal Customer,51,Business travel,Eco,616,2,1,1,1,5,4,4,2,2,2,2,4,2,1,104,94
2637,4187,Female,Loyal Customer,58,Business travel,Business,431,4,4,4,4,4,4,4,5,5,5,5,5,5,3,26,15
2638,111757,Male,Loyal Customer,33,Business travel,Business,1436,3,3,3,3,4,4,4,4,4,4,5,3,5,4,12,0
2639,119421,Female,Loyal Customer,7,Personal Travel,Eco,399,2,5,3,1,3,3,3,3,5,4,5,4,5,3,0,0
2640,19536,Male,Loyal Customer,52,Business travel,Business,2891,5,5,5,5,2,1,2,4,4,4,3,3,4,4,0,0
2641,28499,Female,Loyal Customer,61,Personal Travel,Business,2715,3,4,3,4,3,4,5,4,4,3,4,4,4,5,0,0
2642,74168,Male,Loyal Customer,65,Personal Travel,Eco,721,4,3,4,3,1,4,1,1,2,5,4,4,4,1,0,0
2643,49709,Female,Loyal Customer,32,Business travel,Business,262,5,5,5,5,5,5,5,5,2,2,1,1,4,5,2,0
2644,45980,Male,Loyal Customer,46,Business travel,Eco,483,3,2,2,2,3,3,3,3,5,4,4,2,4,3,5,0
2645,6888,Male,disloyal Customer,40,Business travel,Business,287,3,3,3,4,1,3,1,1,5,4,5,5,5,1,2,0
2646,126488,Female,disloyal Customer,47,Business travel,Eco,349,3,0,3,1,1,3,1,1,2,2,4,5,2,1,0,0
2647,64013,Female,Loyal Customer,49,Business travel,Business,3206,3,3,3,3,1,2,3,3,3,3,3,3,3,3,0,0
2648,123727,Female,Loyal Customer,49,Business travel,Business,1795,2,2,2,2,5,4,4,5,5,5,5,3,5,3,0,0
2649,32135,Female,Loyal Customer,30,Business travel,Eco,163,5,4,4,4,5,5,5,5,3,2,5,3,2,5,0,3
2650,61233,Female,Loyal Customer,45,Business travel,Business,3031,2,2,2,2,4,5,5,4,4,4,4,3,4,5,0,0
2651,17473,Male,Loyal Customer,39,Business travel,Eco,341,5,2,2,2,5,5,5,5,2,1,3,2,5,5,0,0
2652,86001,Female,Loyal Customer,56,Business travel,Business,447,3,3,3,3,2,4,5,4,4,4,4,5,4,5,0,0
2653,47737,Female,Loyal Customer,70,Personal Travel,Business,550,3,0,3,3,3,3,5,2,2,3,2,4,2,3,1,0
2654,20058,Male,Loyal Customer,14,Personal Travel,Eco,738,2,4,2,1,4,2,4,4,4,3,4,5,4,4,0,0
2655,117903,Female,Loyal Customer,33,Business travel,Business,365,2,4,4,4,3,3,3,2,2,2,2,4,2,3,0,0
2656,60246,Male,Loyal Customer,19,Personal Travel,Eco,1546,2,4,2,1,2,2,2,2,5,4,3,4,5,2,0,0
2657,110721,Female,Loyal Customer,42,Business travel,Business,2119,5,4,5,5,5,5,5,4,4,4,4,5,4,3,1,1
2658,9315,Female,Loyal Customer,59,Business travel,Business,419,2,5,5,5,4,3,3,2,2,2,2,1,2,2,12,4
2659,93758,Male,Loyal Customer,47,Business travel,Business,3361,5,5,5,5,1,5,5,2,2,2,2,1,2,2,6,6
2660,31202,Female,Loyal Customer,32,Business travel,Business,2780,4,5,2,5,4,4,4,4,2,1,3,1,3,4,26,26
2661,54171,Female,disloyal Customer,26,Business travel,Eco,1504,3,3,3,2,4,3,4,4,5,4,3,4,3,4,0,0
2662,9090,Female,Loyal Customer,68,Personal Travel,Eco,160,2,5,2,3,5,4,4,2,2,2,2,3,2,3,0,0
2663,10884,Female,Loyal Customer,36,Business travel,Business,2700,2,2,4,2,2,3,4,2,2,2,2,2,2,2,2,0
2664,55992,Male,Loyal Customer,24,Personal Travel,Business,2586,4,4,4,3,4,5,5,2,2,3,3,5,4,5,12,22
2665,13487,Male,Loyal Customer,32,Business travel,Business,3660,0,0,0,3,1,1,1,1,1,2,3,1,3,1,60,49
2666,103823,Male,Loyal Customer,51,Business travel,Eco,1048,3,1,1,1,3,3,3,3,3,1,3,1,3,3,1,0
2667,114349,Male,Loyal Customer,43,Personal Travel,Eco,819,3,5,3,4,4,3,4,4,4,2,5,4,5,4,54,35
2668,99896,Male,Loyal Customer,36,Business travel,Business,3874,0,0,0,4,1,5,5,2,2,1,1,5,2,3,5,0
2669,98831,Female,Loyal Customer,16,Personal Travel,Eco,763,2,5,2,5,5,2,5,5,5,3,5,3,4,5,21,9
2670,79478,Male,disloyal Customer,34,Business travel,Business,712,3,2,2,2,2,2,2,2,5,2,5,3,5,2,0,9
2671,548,Female,disloyal Customer,55,Business travel,Business,134,3,3,3,5,3,3,4,3,4,5,4,5,4,3,0,0
2672,112555,Male,Loyal Customer,52,Business travel,Business,3000,3,3,3,3,4,5,5,4,4,5,4,4,4,3,15,1
2673,37339,Female,Loyal Customer,58,Business travel,Eco,1076,3,4,4,4,3,3,4,3,3,3,3,2,3,1,0,0
2674,123692,Male,Loyal Customer,55,Personal Travel,Eco,214,5,3,5,3,4,5,4,4,1,4,4,4,4,4,0,0
2675,2412,Male,Loyal Customer,47,Business travel,Eco,204,3,2,2,2,3,3,3,3,2,5,1,4,2,3,0,0
2676,15982,Female,disloyal Customer,36,Business travel,Eco,780,2,2,2,4,5,2,5,5,4,4,3,1,4,5,7,0
2677,12595,Female,Loyal Customer,61,Business travel,Business,3451,0,3,0,3,5,3,5,5,5,5,5,3,5,4,4,2
2678,42761,Male,disloyal Customer,29,Business travel,Eco,493,1,3,1,4,4,1,4,4,3,5,4,5,3,4,0,0
2679,75759,Male,Loyal Customer,20,Personal Travel,Eco,868,1,5,1,5,2,1,2,2,1,1,4,1,5,2,0,0
2680,24322,Male,Loyal Customer,43,Business travel,Business,3800,3,3,3,3,2,3,4,4,4,4,4,4,4,3,2,14
2681,57475,Female,disloyal Customer,24,Business travel,Eco,680,0,0,0,2,2,0,2,2,3,5,5,4,4,2,1,0
2682,74328,Female,Loyal Customer,58,Business travel,Business,1171,4,4,4,4,3,5,5,5,5,5,5,4,5,3,0,0
2683,90933,Female,Loyal Customer,36,Business travel,Business,3919,2,3,3,3,2,3,3,2,2,2,2,3,2,2,1,1
2684,13642,Male,Loyal Customer,22,Personal Travel,Eco,835,3,4,3,3,3,3,3,3,3,3,4,5,4,3,9,0
2685,10439,Female,Loyal Customer,42,Business travel,Business,1546,1,1,1,1,2,4,4,5,5,5,5,3,5,5,0,1
2686,110869,Male,disloyal Customer,25,Business travel,Business,545,4,0,4,3,1,4,1,1,3,4,5,5,5,1,73,74
2687,12113,Male,disloyal Customer,18,Business travel,Eco,1034,4,4,4,2,2,4,4,2,2,2,3,4,2,2,1,0
2688,31201,Female,Loyal Customer,44,Business travel,Business,628,3,1,3,3,3,3,3,2,3,2,3,3,4,3,124,147
2689,78622,Female,Loyal Customer,22,Business travel,Business,1426,2,5,5,5,2,2,2,2,3,3,2,2,2,2,203,179
2690,56380,Male,Loyal Customer,41,Business travel,Business,1624,5,5,5,5,3,4,5,5,5,5,5,5,5,3,0,0
2691,117782,Male,Loyal Customer,53,Personal Travel,Eco,1912,2,4,2,4,4,2,4,4,3,5,4,4,4,4,9,0
2692,13141,Female,Loyal Customer,39,Personal Travel,Eco,562,3,5,3,2,2,3,2,2,4,5,5,3,4,2,0,0
2693,76252,Male,Loyal Customer,13,Personal Travel,Eco,1399,1,5,1,2,1,1,1,1,3,4,3,4,4,1,0,0
2694,86895,Female,disloyal Customer,22,Business travel,Eco,341,4,0,4,2,2,4,2,2,3,5,5,3,5,2,0,0
2695,58803,Female,disloyal Customer,29,Personal Travel,Eco,1005,4,5,4,3,4,4,4,4,5,3,4,3,4,4,2,0
2696,49412,Male,Loyal Customer,53,Business travel,Eco,109,4,2,2,2,4,4,4,4,1,2,3,5,3,4,5,8
2697,26665,Female,disloyal Customer,34,Business travel,Eco,404,3,3,3,5,3,3,5,3,2,5,1,1,1,3,0,0
2698,1268,Female,Loyal Customer,60,Personal Travel,Eco,396,3,3,2,4,1,3,3,5,5,2,5,2,5,1,0,0
2699,109889,Female,Loyal Customer,23,Business travel,Business,3982,2,5,5,5,2,2,2,2,4,1,3,4,4,2,0,0
2700,69078,Female,Loyal Customer,23,Business travel,Eco,1389,5,1,1,1,5,5,3,5,1,5,1,1,5,5,0,0
2701,61072,Female,Loyal Customer,50,Business travel,Eco,1709,4,3,3,3,4,3,2,4,4,4,4,4,4,2,3,15
2702,24119,Female,Loyal Customer,62,Personal Travel,Eco,510,4,5,4,2,3,5,5,3,3,4,3,4,3,5,55,46
2703,56374,Female,Loyal Customer,26,Personal Travel,Eco,200,3,5,3,1,3,3,2,3,2,4,3,1,3,3,0,0
2704,102254,Female,Loyal Customer,48,Business travel,Business,1951,3,3,3,3,2,4,5,5,5,5,4,4,5,5,28,25
2705,54879,Male,Loyal Customer,27,Personal Travel,Eco,862,2,4,3,3,5,3,5,5,4,5,4,3,5,5,22,12
2706,85648,Female,Loyal Customer,26,Personal Travel,Eco Plus,153,4,5,4,4,3,4,3,3,4,3,4,4,4,3,0,0
2707,62970,Male,Loyal Customer,50,Business travel,Eco,862,4,5,5,5,4,4,4,4,1,2,4,2,4,4,0,11
2708,121098,Male,Loyal Customer,44,Personal Travel,Eco,1558,3,5,3,5,4,3,4,4,4,3,5,4,4,4,3,8
2709,39533,Male,Loyal Customer,38,Business travel,Business,945,4,4,4,4,4,5,5,4,4,4,4,3,4,5,0,0
2710,127897,Female,disloyal Customer,39,Business travel,Business,1671,3,4,4,1,3,4,1,3,3,2,5,5,5,3,10,16
2711,118508,Female,disloyal Customer,25,Business travel,Business,304,2,4,2,3,3,2,3,3,3,5,5,5,5,3,20,12
2712,35554,Female,Loyal Customer,45,Personal Travel,Eco,989,1,1,1,4,5,3,4,4,4,1,4,3,4,4,0,0
2713,96950,Female,disloyal Customer,25,Business travel,Business,883,3,4,3,3,4,3,4,4,5,5,4,4,5,4,46,34
2714,128766,Male,Loyal Customer,49,Business travel,Eco,150,5,4,4,4,5,5,5,2,4,2,2,5,4,5,109,135
2715,16439,Female,Loyal Customer,30,Business travel,Business,1981,4,4,4,4,4,4,4,4,2,4,5,4,3,4,0,0
2716,76964,Female,Loyal Customer,37,Personal Travel,Eco,1990,4,5,4,4,1,4,4,1,2,1,1,2,1,1,0,0
2717,23770,Female,Loyal Customer,69,Personal Travel,Business,374,3,1,3,3,5,3,2,3,3,3,3,3,3,4,0,8
2718,79405,Male,Loyal Customer,47,Business travel,Business,509,3,3,3,3,4,3,3,3,3,3,3,2,3,2,0,0
2719,71490,Female,Loyal Customer,29,Business travel,Business,3449,5,2,2,2,5,4,5,5,4,4,4,3,3,5,6,19
2720,24342,Female,disloyal Customer,20,Business travel,Eco,634,4,3,4,2,3,4,1,3,4,4,2,4,2,3,0,0
2721,103382,Female,Loyal Customer,44,Business travel,Business,237,5,5,5,5,3,4,4,4,4,4,4,5,4,3,14,6
2722,44834,Female,Loyal Customer,70,Personal Travel,Eco,462,5,5,5,3,1,4,2,5,5,5,5,4,5,2,0,0
2723,52244,Male,disloyal Customer,21,Business travel,Eco,451,3,3,4,2,4,4,4,4,3,4,4,4,1,4,12,13
2724,90539,Female,Loyal Customer,33,Business travel,Business,2830,3,3,3,3,2,5,4,4,4,4,4,5,4,3,0,0
2725,7420,Male,Loyal Customer,54,Business travel,Business,552,1,4,3,3,2,4,4,1,1,1,1,2,1,4,7,0
2726,34646,Female,Loyal Customer,65,Personal Travel,Eco,427,1,0,1,5,3,5,4,4,4,1,1,4,4,4,46,56
2727,44514,Male,disloyal Customer,26,Business travel,Eco,157,1,3,1,1,4,1,4,4,5,3,4,2,5,4,2,0
2728,100681,Female,Loyal Customer,24,Business travel,Business,2782,3,3,3,3,3,3,3,3,1,4,4,3,3,3,0,0
2729,43734,Male,disloyal Customer,40,Business travel,Eco,294,4,0,4,1,5,4,5,5,4,4,1,2,2,5,0,6
2730,89289,Male,Loyal Customer,30,Business travel,Business,453,5,5,5,5,5,5,5,5,3,3,5,5,5,5,25,34
2731,30286,Female,Loyal Customer,33,Business travel,Business,1476,2,2,2,2,2,4,1,5,5,5,5,2,5,3,0,3
2732,117572,Female,Loyal Customer,30,Business travel,Business,1020,3,3,3,3,3,3,3,3,1,1,2,1,3,3,1,0
2733,89766,Female,Loyal Customer,9,Personal Travel,Eco,950,4,1,4,4,2,4,2,2,2,1,2,1,3,2,0,2
2734,74019,Male,Loyal Customer,53,Business travel,Business,1471,1,1,1,1,4,4,4,4,4,4,4,4,4,4,0,0
2735,47198,Male,Loyal Customer,39,Business travel,Eco,279,2,5,1,5,2,2,2,2,2,2,4,1,3,2,16,30
2736,48932,Female,Loyal Customer,29,Business travel,Business,2781,3,4,3,3,5,5,5,5,3,1,3,5,3,5,0,10
2737,122000,Male,disloyal Customer,27,Business travel,Business,130,4,4,4,2,5,4,5,5,3,3,5,3,5,5,0,3
2738,120929,Male,Loyal Customer,47,Business travel,Business,3612,4,4,3,4,4,5,5,5,5,5,5,5,5,4,0,0
2739,52990,Male,Loyal Customer,42,Business travel,Business,1208,1,1,1,1,3,2,2,5,5,4,5,4,5,4,39,37
2740,112265,Male,disloyal Customer,57,Business travel,Eco,1393,2,2,2,4,3,2,4,3,1,3,3,4,3,3,0,0
2741,129876,Male,Loyal Customer,28,Personal Travel,Eco Plus,447,4,4,4,2,4,4,1,4,5,4,4,4,5,4,2,3
2742,119034,Male,disloyal Customer,48,Business travel,Business,2378,3,3,3,4,2,3,2,2,3,5,5,3,4,2,0,0
2743,114004,Male,Loyal Customer,18,Personal Travel,Eco,1855,4,2,4,4,5,4,5,5,1,4,4,1,3,5,0,0
2744,26897,Male,Loyal Customer,26,Business travel,Business,1770,4,4,4,4,3,3,3,3,4,5,5,3,5,3,0,0
2745,75972,Female,Loyal Customer,60,Business travel,Business,3637,4,3,4,4,5,5,5,4,4,4,4,4,4,3,0,1
2746,120058,Female,Loyal Customer,21,Personal Travel,Eco,237,3,4,0,3,4,0,4,4,5,2,4,4,4,4,0,10
2747,95476,Male,Loyal Customer,40,Business travel,Business,1679,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0
2748,110020,Male,Loyal Customer,49,Personal Travel,Eco,1142,3,4,3,3,4,3,4,4,1,5,2,1,4,4,0,0
2749,92494,Female,Loyal Customer,38,Business travel,Business,3081,4,4,4,4,2,2,1,4,4,4,4,4,4,2,0,0
2750,3083,Female,Loyal Customer,34,Business travel,Business,1884,3,1,1,1,3,4,3,3,3,3,3,3,3,3,8,0
2751,7862,Female,disloyal Customer,38,Business travel,Business,948,4,4,4,3,3,4,3,3,5,2,4,3,4,3,0,0
2752,66799,Male,Loyal Customer,43,Business travel,Business,1803,1,1,1,1,3,5,4,1,1,2,1,5,1,5,5,0
2753,69067,Male,disloyal Customer,31,Business travel,Eco,1389,3,3,3,4,5,3,5,5,4,2,4,2,3,5,126,115
2754,78753,Male,disloyal Customer,20,Business travel,Eco,447,3,1,3,3,2,3,5,2,4,4,3,2,3,2,33,37
2755,56157,Female,disloyal Customer,46,Business travel,Eco,1400,1,1,1,1,5,1,5,5,4,4,1,1,2,5,0,7
2756,80486,Male,Loyal Customer,53,Personal Travel,Eco Plus,1299,2,4,2,4,2,2,2,2,4,4,5,3,4,2,0,0
2757,4891,Female,Loyal Customer,47,Personal Travel,Eco Plus,408,4,5,4,3,4,4,5,4,4,4,4,5,4,3,0,0
2758,126181,Female,Loyal Customer,51,Business travel,Business,3633,2,5,5,5,2,2,2,2,2,2,2,2,2,2,8,9
2759,68564,Female,Loyal Customer,54,Business travel,Business,1616,3,3,3,3,3,4,4,3,3,3,3,4,3,3,0,0
2760,75427,Male,disloyal Customer,17,Business travel,Business,1096,0,5,0,4,4,0,4,4,3,5,5,4,4,4,9,0
2761,16528,Female,Loyal Customer,41,Business travel,Eco,209,3,4,4,4,4,3,4,4,3,1,3,3,3,4,0,11
2762,89283,Female,Loyal Customer,38,Business travel,Business,3174,2,2,2,2,2,3,3,2,2,2,2,3,2,3,0,0
2763,30706,Male,Loyal Customer,59,Business travel,Business,464,4,4,4,4,5,5,5,4,4,4,4,5,4,5,13,7
2764,106995,Male,Loyal Customer,51,Personal Travel,Eco,937,3,5,2,3,4,2,4,4,4,1,1,5,5,4,89,84
2765,43104,Female,Loyal Customer,66,Personal Travel,Eco,259,3,4,3,1,1,4,1,1,1,3,1,4,1,3,0,0
2766,127747,Female,disloyal Customer,34,Business travel,Eco,601,1,0,1,2,3,1,3,3,2,5,1,1,3,3,20,18
2767,8071,Male,Loyal Customer,51,Business travel,Business,3530,5,5,5,5,4,5,5,4,4,4,4,4,4,5,0,0
2768,22673,Male,Loyal Customer,50,Business travel,Business,589,4,4,4,4,4,3,3,2,2,3,2,4,2,5,0,0
2769,100414,Male,Loyal Customer,57,Personal Travel,Eco Plus,1052,2,5,2,3,2,2,2,2,3,5,5,5,4,2,0,0
2770,56078,Male,Loyal Customer,51,Personal Travel,Eco,2586,3,1,3,4,3,1,5,1,5,4,4,5,2,5,6,0
2771,101772,Female,Loyal Customer,46,Business travel,Business,1521,2,4,4,4,2,3,4,2,2,2,2,4,2,2,4,
2772,126216,Male,Loyal Customer,38,Business travel,Business,1764,2,2,2,2,4,5,4,4,4,3,4,5,4,3,11,4
2773,69390,Female,disloyal Customer,26,Business travel,Business,1096,4,4,4,4,5,4,5,5,3,3,5,3,5,5,0,0
2774,115585,Male,disloyal Customer,61,Business travel,Eco,308,2,2,2,2,5,2,4,5,3,2,2,4,2,5,10,8
2775,99060,Male,Loyal Customer,50,Business travel,Business,1521,2,2,2,2,5,5,4,4,4,4,4,4,4,4,74,81
2776,45747,Female,Loyal Customer,69,Personal Travel,Business,391,2,4,2,2,2,3,5,4,4,2,2,3,4,4,0,0
2777,71433,Male,Loyal Customer,30,Business travel,Business,3493,1,1,1,1,2,2,2,2,5,3,4,4,4,2,0,0
2778,112966,Male,Loyal Customer,63,Personal Travel,Eco,1642,2,5,2,2,2,2,2,2,3,4,4,3,5,2,125,119
